12698	2663	
5949	1531	
10152	4588	
17356	1908	
6337	6045	
19111	1427	
18817	826	
7690	6943	
7817	7284	
8103	6669	
10924	5313	
15651	1092	
10902	8268	
18638	4892	
16698	2394	
5214	6485	
15286	5271	
8295	8372	
741	3775	
8057	2648	
17761	2265	
629	5003	
14066	9293	
10061	6324	
19864	7029	
19031	8905	
18193	9186	
10638	6225	
1127	406	
38	8968	
10329	2078	
18762	9067	
4516	7123	
14867	4531	
16430	6118	
9831	1376	
5327	1208	
6667	4010	
6045	4460	
12198	1020	
1490	3236	
10420	1405	
3676	9480	
6372	8307	
19745	9269	
18991	9724	
300	8657	
405	2551	
5785	7373	
19478	3565	
12280	5124	
15369	9598	
737	7264	
4061	4325	
3477	6812	
12873	2717	
6797	5171	
13874	9149	
18786	1127	
889	3038	
18616	2286	
17950	4174	
8807	8247	
17589	6173	
7975	9722	
8611	4213	
2839	7710	
7349	1687	
15274	2020	
10237	8079	
9584	1296	
18923	6217	
13820	184	
1156	3725	
16151	7380	
641	1350	
3584	2837	
15974	2849	
7005	6035	
2941	6257	
3459	6223	
16462	6495	
607	5095	
19294	6238	
12063	8216	
7746	173	
17599	4685	
15038	6581	
16979	7701	
9758	3650	
1134	6179	
3407	5519	
9645	7599	
9595	1786	
15940	2314	
16512	5830	
6754	9630	
76	1711	
3299	1988	
14167	7113	
5074	527	
10621	9553	
19801	2086	
1271	9509	
7207	4575	
15828	3967	
15900	2887	
2681	588	
2836	5278	
3858	5723	
6349	2095	
6771	4065	
7863	8957	
16401	3450	
11992	8328	
4534	698	
4825	415	
8196	1553	
19024	7952	
12905	9756	
10506	4411	
5339	600	
16085	9332	
17105	1042	
5127	327	
18878	7866	
12015	9318	
17579	886	
4278	9918	
15791	9795	
16305	4728	
4614	9750	
9563	1691	
14048	6521	
7054	1818	
1984	6898	
13771	2615	
13986	4604	
7456	5981	
9829	8748	
7919	8212	
15195	220	
18293	3914	
3161	1315	
14119	2844	
10190	9523	
13304	1474	
753	3455	
14679	4468	
13043	3255	
19957	6557	
6803	5905	
13317	8043	
6512	6182	
19132	6991	
3577	8102	
376	8407	
8704	8456	
11357	2645	
13358	1107	
8538	5564	
18096	5346	
375	1774	
4935	7239	
2502	3708	
7407	2105	
18373	7498	
18909	2988	
15035	7478	
13606	9791	
5532	9345	
2873	6632	
11179	2719	
16361	2148	
17456	1544	
19928	1869	
6322	2763	
2689	4197	
1585	9923	
4546	4591	
7554	4497	
7205	3885	
19624	7352	
6153	1299	
14155	2808	
2002	8202	
4504	2035	
18729	4897	
13941	5483	
16721	7790	
13535	1740	
6888	4931	
19394	2214	
10357	6347	
7700	3890	
11316	2355	
19502	1429	
1852	4997	
18248	1299	
13322	4096	
11216	2155	
3883	884	
7335	6977	
13803	3081	
16249	1717	
6559	4406	
4318	5541	
4159	289	
994	7874	
7297	100	
8128	8578	
2775	7982	
12493	361	
10870	9898	
1005	9250	
14709	5246	
8994	4936	
6446	9837	
479	9121	
4994	8681	
1627	8104	
19193	7705	
2753	3221	
4711	706	
773	6315	
3754	5541	
5488	943	
2479	3989	
15996	6720	
16084	8035	
13211	9430	
9928	296	
945	2459	
19023	2462	
6499	3873	
7010	8139	
2215	1407	
18259	1339	
10075	4108	
13934	6233	
2065	5174	
5626	1482	
15144	4318	
1727	679	
2678	4036	
10658	853	
8801	1595	
9132	2786	
8365	6297	
7049	8685	
1135	1918	
5227	1427	
6593	3518	
7631	4818	
14126	7436	
5271	8731	
9869	9220	
3095	1033	
2890	5253	
14827	6137	
9887	7466	
15365	2405	
19843	3572	
19365	4320	
15993	2438	
17600	1088	
9737	428	
2019	7139	
19243	7544	
4497	2848	
13599	7562	
4424	2396	
13946	2476	
2594	6629	
13083	1559	
7447	6158	
15868	7190	
3296	7847	
8996	5797	
8982	8280	
10169	3685	
17849	9914	
8178	5183	
10381	2690	
17739	7826	
11486	8699	
1810	3627	
9918	8430	
160	7441	
17921	7551	
3209	6168	
17114	1648	
14763	584	
4766	1481	
17042	757	
3771	6273	
15707	184	
2030	2161	
18939	4140	
2657	68	
8143	5082	
6181	6778	
13090	1119	
5160	3500	
6932	3848	
15570	5194	
5453	3856	
19906	3039	
1150	1616	
4992	358	
3983	7333	
14175	3622	
19211	8224	
16017	5273	
9157	8550	
19142	5002	
5093	7560	
3971	9997	
1906	9997	
18491	9896	
13118	7802	
1133	5855	
9385	5524	
11161	3758	
7442	573	
1536	9775	
4801	8842	
11287	1531	
2090	965	
18599	9533	
12447	2270	
10277	722	
6006	876	
17865	7725	
6001	1938	
14189	8215	
16272	8284	
10148	9347	
4719	7304	
10932	4192	
3485	8402	
14129	3415	
10267	8280	
13112	7300	
7692	6876	
5317	2130	
12031	9736	
7089	6479	
2038	9483	
18891	4751	
19379	9362	
6034	1164	
13234	9436	
2522	1093	
8609	7766	
5881	9185	
18820	969	
6323	8864	
9043	6309	
9014	1172	
5305	9021	
19916	1912	
17624	6766	
2517	2154	
8617	8413	
7030	1642	
17376	6588	
5067	205	
11726	2185	
5016	7806	
17409	1092	
2461	1970	
17990	810	
10984	7638	
15759	3362	
9444	2104	
19599	1540	
2926	2174	
5345	7793	
16681	4166	
16233	9219	
17608	3100	
10194	1169	
4328	9857	
17632	3838	
12349	1920	
17265	2341	
15933	201	
5015	5184	
800	6036	
15586	2329	
13891	2349	
12958	1125	
5049	9853	
17517	6542	
10288	6176	
16951	4683	
18859	7381	
6904	5454	
6927	7986	
13048	8330	
3386	865	
5624	7454	
7021	2267	
9479	1315	
19626	7199	
2004	9134	
5240	5950	
14686	5730	
19427	1831	
295	7397	
9665	2058	
15624	1933	
10352	971	
3806	1063	
14074	1813	
18210	6612	
8442	825	
16406	7265	
13145	7666	
5146	7921	
1809	949	
12639	1081	
4979	5178	
5619	2535	
14307	3633	
15995	8720	
11521	6580	
1375	8261	
8003	7383	
19486	8033	
10013	3742	
3651	4946	
5763	3340	
271	9649	
14213	8995	
3030	8400	
15353	8156	
14534	3631	
15287	2404	
18465	6074	
14589	9890	
19563	6019	
2963	6017	
9503	7687	
7753	6926	
8957	3712	
18140	5088	
1662	6343	
10558	3384	
4435	8486	
8305	8284	
16386	470	
19480	7325	
15539	2265	
16674	6923	
13982	5909	
5580	5613	
1313	8332	
2390	3054	
8743	9494	
9156	6862	
6455	554	
19150	2457	
4023	9948	
9924	1492	
7354	7536	
4418	259	
3053	5580	
15692	6408	
570	8012	
16838	375	
15127	5055	
16243	2565	
19791	6351	
520	7230	
2442	7774	
13707	325	
5915	124	
19085	6	
15142	6948	
19074	2295	
14668	3878	
12409	5918	
19252	9248	
4412	4700	
19992	9893	
10758	9975	
11753	6111	
123	581	
12512	6401	
10185	9988	
17634	8533	
18457	3062	
13135	7941	
18290	1274	
16744	8949	
18858	6166	
9594	2157	
19241	224	
683	692	
16157	6188	
7680	7175	
4020	9184	
12745	762	
3129	8771	
16425	9253	
11438	9555	
6917	6144	
2370	3142	
9705	4473	
9455	7017	
13745	8754	
2930	1764	
1179	6776	
18056	1790	
4263	7997	
2082	4428	
19527	5671	
5669	8533	
2793	9042	
14785	3602	
10430	2336	
15147	1777	
18982	5537	
